Time,Signal,MaxFrequency
0.183,-0.9980267284282711,30.0
0.184,-0.9921147013144783,30.0
0.185,-0.951056516295154,30.0
0.186,-0.8763066800438665,30.0
0.187,-0.7705132427757915,30.0
0.188,-0.6374239897486905,30.0
0.189,-0.48175367410171405,30.0
0.19,-0.3090169943749505,30.0
0.191,-0.12533323356430498,30.0
0.192,0.0627905195293151,30.0
0.193,0.248689887164852,30.0
0.194,0.42577929156507227,30.0
0.195,0.5877852522924748,30.0
0.196,0.7289686274214098,30.0
0.197,0.8443279255020151,30.0
0.198,0.9297764858882522,30.0
0.199,0.9822872507286883,30.0
0.2,1.0,30.0
0.201,0.9822872507286882,30.0
0.202,0.9297764858882521,30.0
0.203,0.8443279255020147,30.0
0.20400000000000001,0.7289686274214094,30.0
0.20500000000000002,0.5877852522924744,30.0
0.20600000000000002,0.4257792915650718,30.0
0.20700000000000002,0.2486898871648515,30.0
0.20800000000000002,0.06279051952931461,30.0
0.209,-0.12533323356429843,30.0
0.21,-0.30901699437494423,30.0
0.211,-0.4817536741017145,30.0
0.212,-0.6374239897486854,30.0
0.213,-0.7705132427757873,30.0
0.214,-0.8763066800438634,30.0
0.215,-0.951056516295152,30.0
0.216,-0.9921147013144775,30.0
0.217,-0.9980267284282716,30.0
0.218,-0.9685831611286323,30.0
0.219,-0.9048270524660206,30.0
0.22,-0.8090169943749473,30.0
0.221,-0.684547105928692,30.0
0.222,-0.5358267949789983,30.0
0.223,-0.3681245526846776,30.0
0.224,-0.18738131458572874,30.0
0.225,-1.7145055188062944e-15,30.0
0.226,0.18738131458572538,30.0
0.227,0.36812455268467437,30.0
0.228,0.5358267949789954,30.0
0.229,0.6845471059286894,30.0
0.23,0.8090169943749453,30.0
0.231,0.9048270524660191,30.0
0.232,0.9685831611286315,30.0
0.233,0.9980267284282713,30.0
0.234,0.9921147013144779,30.0
0.23500000000000001,0.951056516295153,30.0
0.23600000000000002,0.8763066800438649,30.0
0.23700000000000002,0.7705132427757895,30.0
0.23800000000000002,0.6374239897486881,30.0
0.23900000000000002,0.4817536741017175,30.0
0.24,0.3090169943749542,30.0
0.241,0.1253332335643089,30.0
0.242,-0.06279051952931118,30.0
0.243,-0.2486898871648482,30.0
0.244,-0.4257792915650687,30.0
0.245,-0.5877852522924716,30.0
0.246,-0.7289686274214071,30.0
0.247,-0.844327925502013,30.0
0.248,-0.9297764858882508,30.0
0.249,-0.9822872507286875,30.0
0.25,-1.0,30.0
0.251,-0.9822872507286889,30.0
0.252,-0.9297764858882536,30.0
0.253,-0.8443279255020169,30.0
0.254,-0.7289686274214121,30.0
0.255,-0.5877852522924776,30.0
0.256,-0.4257792915650754,30.0
0.257,-0.2486898871648553,30.0
0.258,-0.06279051952931852,30.0
0.259,0.1253332335643016,30.0
0.26,0.30901699437494723,30.0
0.261,0.48175367410171105,30.0
0.262,0.6374239897486879,30.0
0.263,0.7705132427757894,30.0
0.264,0.8763066800438614,30.0
0.265,0.951056516295153,30.0
0.266,0.9921147013144779,30.0
0.267,0.9980267284282718,30.0
0.268,0.9685831611286315,30.0
0.269,0.9048270524660192,30.0
0.27,0.8090169943749497,30.0
0.271,0.6845471059286896,30.0
0.272,0.5358267949789957,30.0
0.273,0.3681245526846812,30.0
0.274,0.18738131458572563,30.0
0.275,-1.4708141202500005e-15,30.0
0.276,-0.18738131458572152,30.0
0.277,-0.3681245526846773,30.0
0.278,-0.5358267949789981,30.0
0.279,-0.6845471059286866,30.0
0.28,-0.8090169943749472,30.0
0.281,-0.9048270524660205,30.0
0.28200000000000003,-0.9685831611286305,30.0
0.28300000000000003,-0.9980267284282716,30.0
0.28400000000000003,-0.9921147013144775,30.0
0.28500000000000003,-0.9510565162951521,30.0
0.28600000000000003,-0.8763066800438635,30.0
0.28700000000000003,-0.7705132427757875,30.0
0.28800000000000003,-0.6374239897486856,30.0
0.289,-0.48175367410172093,30.0
0.29,-0.30901699437495794,30.0
0.291,-0.12533323356431278,30.0
0.292,0.06279051952930727,30.0
0.293,0.2486898871648444,30.0
0.294,0.42577929156506517,30.0
0.295,0.5877852522924685,30.0
0.296,0.7289686274214043,30.0
0.297,0.8443279255020109,30.0
0.298,0.9297764858882493,30.0
0.299,0.9822872507286868,30.0
0.3,1.0,30.0
0.301,0.9822872507286896,30.0
0.302,0.929776485888255,30.0
0.303,0.844327925502019,30.0
0.304,0.7289686274214148,30.0
0.305,0.5877852522924807,30.0
0.306,0.42577929156507893,30.0
0.307,0.2486898871648591,30.0
0.308,0.06279051952932244,30.0
0.309,-0.1253332335642977,30.0
0.31,-0.3090169943749435,30.0
0.311,-0.4817536741017076,30.0
0.312,-0.6374239897486849,30.0
0.313,-0.7705132427757868,30.0
0.314,-0.8763066800438629,30.0
0.315,-0.9510565162951518,30.0
0.316,-0.9921147013144774,30.0
0.317,-0.9980267284282717,30.0
0.318,-0.9685831611286325,30.0
0.319,-0.9048270524660209,30.0
0.32,-0.8090169943749478,30.0
0.321,-0.6845471059286925,30.0
0.322,-0.535826794978999,30.0
0.323,-0.36812455268467825,30.0
0.324,-0.18738131458572946,30.0
0.325,-2.4492935982947065e-15,30.0
0.326,0.18738131458572466,30.0
0.327,0.3681245526846737,30.0
0.328,0.5358267949789949,30.0
0.329,0.684547105928689,30.0
0.33,0.8090169943749449,30.0
0.331,0.9048270524660188,30.0
0.332,0.9685831611286295,30.0
0.333,0.9980267284282709,30.0
0.334,0.992114701314478,30.0
0.335,0.9510565162951554,30.0
0.336,0.8763066800438688,30.0
0.337,0.7705132427757899,30.0
0.338,0.6374239897486942,30.0
0.339,0.48175367410172437,30.0
0.34,0.30901699437496166,30.0
0.341,0.12533323356430962,30.0
0.342,-0.06279051952930335,30.0
0.343,-0.24868988716484058,30.0
0.34400000000000003,-0.42577929156506805,30.0
0.34500000000000003,-0.5877852522924653,30.0
0.34600000000000003,-0.7289686274214017,30.0
0.34700000000000003,-0.8443279255020125,30.0
0.34800000000000003,-0.9297764858882479,30.0
0.34900000000000003,-0.9822872507286887,30.0
0.35000000000000003,-1.0,30.0
0.35100000000000003,-0.9822872507286904,30.0
0.352,-0.9297764858882565,30.0
0.353,-0.8443279255020248,30.0
0.354,-0.7289686274214272,30.0
0.355,-0.5877852522924839,30.0
0.356,-0.42577929156508887,30.0
0.357,-0.24868988716487667,30.0
0.358,-0.06279051952932635,30.0
0.359,0.12533323356428677,30.0
0.36,0.30901699437492625,30.0
0.361,0.48175367410170417,30.0
0.362,0.6374239897486764,30.0
0.363,0.7705132427757753,30.0
0.364,0.8763066800438577,30.0
0.365,0.9510565162951483,30.0
0.366,0.9921147013144751,30.0
0.367,0.9980267284282723,30.0
0.368,0.9685831611286353,30.0
0.369,0.9048270524660286,30.0
0.37,0.8090169943749543,30.0
0.371,0.6845471059287005,30.0
0.372,0.5358267949790143,30.0
0.373,0.36812455268468847,30.0
0.374,0.1873813145857403,30.0
0.375,2.0580256032041416e-14,30.0
0.376,-0.18738131458571383,30.0
0.377,-0.36812455268466343,30.0
0.378,-0.5358267949789915,30.0
0.379,-0.6845471059286808,30.0
0.38,-0.8090169943749385,30.0
0.381,-0.9048270524660171,30.0
0.382,-0.9685831611286285,30.0
0.383,-0.9980267284282707,30.0
0.384,-0.9921147013144785,30.0
0.385,-0.9510565162951566,30.0
0.386,-0.8763066800438706,30.0
0.387,-0.7705132427757925,30.0
0.388,-0.6374239897486972,30.0
0.389,-0.4817536741017278,30.0
0.39,-0.3090169943749519,30.0
0.391,-0.1253332335643135,30.0
0.392,0.06279051952929945,30.0
0.393,0.24868988716485055,30.0
0.394,0.4257792915650645,30.0
0.395,0.5877852522924621,30.0
0.396,0.7289686274214088,30.0
0.397,0.8443279255020104,30.0
0.398,0.9297764858882465,30.0
0.399,0.9822872507286879,30.0
0.4,1.0,30.0
0.401,0.9822872507286912,30.0
0.402,0.9297764858882527,30.0
0.403,0.8443279255020194,30.0
0.404,0.7289686274214201,30.0
0.405,0.5877852522924756,30.0
0.406,0.4257792915650796,30.0
0.40700000000000003,0.2486898871648667,30.0
0.40800000000000003,0.06279051952931608,30.0
0.40900000000000003,-0.125333233564297,30.0
0.41000000000000003,-0.30901699437493607,30.0
0.41100000000000003,-0.4817536741017132,30.0
0.41200000000000003,-0.6374239897486843,30.0
0.41300000000000003,-0.7705132427757818,30.0
0.41400000000000003,-0.8763066800438626,30.0
0.41500000000000004,-0.9510565162951515,30.0
0.41600000000000004,-0.9921147013144764,30.0
0.417,-0.9980267284282726,30.0
0.418,-0.9685831611286362,30.0
0.419,-0.9048270524660242,30.0
0.42,-0.8090169943749566,30.0
0.421,-0.6845471059287034,30.0
0.422,-0.5358267949790055,30.0
0.423,-0.36812455268469213,30.0
0.424,-0.18738131458574414,30.0
0.425,-1.028950903538412e-14,30.0
0.426,0.18738131458570997,30.0
0.427,0.36812455268465977,30.0
0.428,0.5358267949789882,30.0
0.429,0.6845471059286781,30.0
0.43,0.8090169943749361,30.0
0.431,0.9048270524660155,30.0
0.432,0.9685831611286275,30.0
0.433,0.9980267284282703,30.0
0.434,0.992114701314479,30.0
0.435,0.9510565162951579,30.0
0.436,0.8763066800438725,30.0
0.437,0.7705132427757949,30.0
0.438,0.6374239897487002,30.0
0.439,0.4817536741017312,30.0
0.44,0.3090169943749556,30.0
0.441,0.1253332335643174,30.0
0.442,-0.06279051952929554,30.0
0.443,-0.24868988716484675,30.0
0.444,-0.42577929156506095,30.0
0.445,-0.5877852522924589,30.0
0.446,-0.728968627421406,30.0
0.447,-0.8443279255020083,30.0
0.448,-0.929776485888245,30.0
0.449,-0.9822872507286873,30.0
0.45,-1.0,30.0
0.451,-0.9822872507286918,30.0
0.452,-0.9297764858882541,30.0
0.453,-0.8443279255020215,30.0
0.454,-0.7289686274214229,30.0
0.455,-0.5877852522924788,30.0
0.456,-0.42577929156508315,30.0
0.457,-0.24868988716487048,30.0
0.458,-0.06279051952932,30.0
0.459,0.12533323356429307,30.0
0.46,0.30901699437493235,30.0
0.461,0.4817536741017098,30.0
0.462,0.6374239897486813,30.0
0.463,0.7705132427757793,30.0
0.464,0.8763066800438607,30.0
0.465,0.9510565162951503,30.0
0.466,0.9921147013144759,30.0
0.467,0.9980267284282719,30.0
0.468,0.9685831611286336,30.0
0.46900000000000003,0.9048270524660259,30.0
0.47000000000000003,0.8090169943749506,30.0
0.47100000000000003,0.6845471059286958,30.0
0.47200000000000003,0.5358267949790089,30.0
0.47300000000000003,0.3681245526846826,30.0
0.47400000000000003,0.18738131458573404,30.0
0.47500000000000003,1.4209616753928827e-14,30.0
0.47600000000000003,-0.18738131458572008,30.0
0.47700000000000004,-0.36812455268466937,30.0
0.47800000000000004,-0.5358267949789849,30.0
0.47900000000000004,-0.6845471059286855,30.0
0.48,-0.8090169943749338,30.0
0.481,-0.9048270524660138,30.0
0.482,-0.9685831611286266,30.0
0.483,-0.9980267284282701,30.0
0.484,-0.9921147013144795,30.0
0.485,-0.9510565162951591,30.0
0.486,-0.8763066800438745,30.0
0.487,-0.7705132427757975,30.0
0.488,-0.6374239897487032,30.0
0.489,-0.48175367410173464,30.0
0.49,-0.30901699437495933,30.0
0.491,-0.12533323356432127,30.0
0.492,0.06279051952929163,30.0
0.493,0.24868988716484297,30.0
0.494,0.4257792915650574,30.0
0.495,0.5877852522924558,30.0
0.496,0.7289686274214033,30.0
0.497,0.8443279255020062,30.0
0.498,0.9297764858882436,30.0
0.499,0.9822872507286865,30.0
0.5,1.0,30.0
0.501,0.9822872507286926,30.0
0.502,0.9297764858882556,30.0
0.503,0.8443279255020235,30.0
0.504,0.7289686274214255,30.0
0.505,0.5877852522924819,30.0
0.506,0.42577929156508665,30.0
0.507,0.24868988716487428,30.0
0.508,0.0627905195293239,30.0
0.509,-0.1253332335642892,30.0
0.51,-0.3090169943749286,30.0
0.511,-0.48175367410170633,30.0
0.512,-0.6374239897486783,30.0
0.513,-0.7705132427757768,30.0
0.514,-0.8763066800438588,30.0
0.515,-0.9510565162951491,30.0
0.516,-0.9921147013144754,30.0
0.517,-0.9980267284282721,30.0
0.518,-0.9685831611286346,30.0
0.519,-0.9048270524660276,30.0
0.52,-0.8090169943749528,30.0
0.521,-0.6845471059286987,30.0
0.522,-0.5358267949790122,30.0
0.523,-0.3681245526846862,30.0
0.524,-0.1873813145857379,30.0
0.525,-1.8129724472473535e-14,30.0
0.526,0.18738131458571625,30.0
0.527,0.3681245526846657,30.0
0.528,0.5358267949789816,30.0
0.529,0.6845471059286827,30.0
0.53,0.8090169943749399,30.0
0.531,0.9048270524660121,30.0
0.532,0.9685831611286292,30.0
0.533,0.9980267284282708,30.0
0.534,0.99211470131448,30.0
0.535,0.9510565162951559,30.0
0.536,0.8763066800438695,30.0
0.537,0.7705132427757999,30.0
0.538,0.6374239897486953,30.0
0.539,0.48175367410172565,30.0
0.54,0.3090169943749631,30.0
0.541,0.12533323356431106,30.0
0.542,-0.0627905195293019,30.0
0.543,-0.24868988716483917,30.0
0.544,-0.4257792915650667,30.0
0.545,-0.587785252292464,30.0
0.546,-0.7289686274214007,30.0
0.547,-0.8443279255020117,30.0
0.548,-0.9297764858882475,30.0
0.549,-0.9822872507286858,30.0
0.55,-1.0,30.0
0.551,-0.9822872507286906,30.0
0.552,-0.929776485888257,30.0
0.553,-0.8443279255020181,30.0
0.554,-0.7289686274214184,30.0
0.555,-0.5877852522924851,30.0
0.556,-0.4257792915650774,30.0
0.557,-0.24868988716486432,30.0
0.558,-0.0627905195293278,30.0
0.559,0.1253332335642994,30.0
0.56,0.3090169943749384,30.0
0.561,0.4817536741017029,30.0
0.562,0.6374239897486862,30.0
0.5630000000000001,0.7705132427757834,30.0
0.5640000000000001,0.8763066800438569,30.0
0.5650000000000001,0.9510565162951523,30.0
0.5660000000000001,0.9921147013144768,30.0
0.5670000000000001,0.9980267284282724,30.0
0.5680000000000001,0.9685831611286321,30.0
0.5690000000000001,0.9048270524660231,30.0
0.5700000000000001,0.8090169943749468,30.0
0.5710000000000001,0.6845471059286913,30.0
0.5720000000000001,0.5358267949790035,30.0
0.5730000000000001,0.36812455268467664,30.0
0.5740000000000001,0.1873813145857278,30.0
0.5750000000000001,7.838977475816237e-15,30.0
0.5760000000000001,-0.18738131458572635,30.0
0.577,-0.36812455268464883,30.0
0.578,-0.5358267949789782,30.0
0.579,-0.6845471059286694,30.0
0.58,-0.8090169943749292,30.0
0.581,-0.9048270524660105,30.0
0.582,-0.9685831611286246,30.0
0.583,-0.9980267284282697,30.0
0.584,-0.9921147013144804,30.0
0.585,-0.9510565162951615,30.0
0.586,-0.8763066800438782,30.0
0.587,-0.7705132427758025,30.0
0.588,-0.6374239897487093,30.0
0.589,-0.4817536741017415,30.0
0.59,-0.3090169943749668,30.0
0.591,-0.12533323356432904,30.0
0.592,0.0627905195292838,30.0
0.593,0.24868988716483537,30.0
0.594,0.42577929156505034,30.0
0.595,0.5877852522924494,30.0
0.596,0.728968627421398,30.0
0.597,0.844327925502002,30.0
0.598,0.9297764858882407,30.0
0.599,0.9822872507286851,30.0
0.6,1.0,30.0
0.601,0.982287250728694,30.0
0.602,0.9297764858882585,30.0
0.603,0.8443279255020277,30.0
0.604,0.7289686274214309,30.0
0.605,0.5877852522924882,30.0
0.606,0.42577929156509375,30.0
0.607,0.24868988716488188,30.0
0.608,0.06279051952933172,30.0
0.609,-0.12533323356428142,30.0
0.61,-0.30901699437492114,30.0
0.611,-0.48175367410169945,30.0
0.612,-0.6374239897486722,30.0
0.613,-0.7705132427757718,30.0
0.614,-0.876306680043855,30.0
0.615,-0.9510565162951466,30.0
0.616,-0.9921147013144744,30.0
0.617,-0.9980267284282727,30.0
0.618,-0.9685831611286366,30.0
0.619,-0.9048270524660309,30.0
0.62,-0.8090169943749574,30.0
0.621,-0.6845471059287045,30.0
0.622,-0.5358267949790189,30.0
0.623,-0.3681245526846935,30.0
0.624,-0.18738131458574558,30.0
0.625,-1.1759085194360944e-14,30.0
0.626,0.18738131458570853,30.0
0.627,0.36812455268465843,30.0
0.628,0.535826794978987,30.0
0.629,0.684547105928677,30.0
0.63,0.8090169943749352,30.0
0.631,0.9048270524660148,30.0
0.632,0.9685831611286272,30.0
0.633,0.9980267284282703,30.0
0.634,0.9921147013144792,30.0
0.635,0.9510565162951583,30.0
0.636,0.8763066800438732,30.0
0.637,0.7705132427757959,30.0
0.638,0.6374239897487013,30.0
0.639,0.48175367410173253,30.0
0.64,0.309016994374957,30.0
0.641,0.12533323356431886,30.0
0.642,-0.06279051952929407,30.0
0.643,-0.24868988716484533,30.0
0.644,-0.4257792915650596,30.0
0.645,-0.5877852522924577,30.0
0.646,-0.728968627421405,30.0
0.647,-0.8443279255020075,30.0
0.648,-0.9297764858882446,30.0
0.649,-0.982287250728687,30.0
0.65,-1.0,30.0
0.651,-0.9822872507286922,30.0
0.652,-0.9297764858882547,30.0
0.653,-0.8443279255020223,30.0
0.654,-0.7289686274214239,30.0
0.655,-0.5877852522924799,30.0
0.656,-0.4257792915650845,30.0
0.657,-0.24868988716487192,30.0
0.658,-0.06279051952932145,30.0
0.659,0.12533323356429163,30.0
0.66,0.3090169943749309,30.0
0.661,0.48175367410170844,30.0
0.662,0.6374239897486802,30.0
0.663,0.7705132427757784,30.0
0.664,0.87630668004386,30.0
0.665,0.9510565162951499,30.0
0.666,0.9921147013144758,30.0
0.667,0.998026728428272,30.0
0.668,0.9685831611286341,30.0
0.669,0.9048270524660265,30.0
0.67,0.8090169943749514,30.0
0.671,0.6845471059286866,30.0
0.672,0.5358267949790101,30.0
0.673,0.3681245526846839,30.0
0.674,0.18738131458572152,30.0
0.675,1.567919291290565e-14,30.0
0.676,-0.18738131458571863,30.0
0.677,-0.3681245526846812,30.0
0.678,-0.5358267949789837,30.0
0.679,-0.6845471059286845,30.0
0.68,-0.809016994374933,30.0
0.681,-0.9048270524660131,30.0
0.682,-0.9685831611286297,30.0
0.683,-0.99802672842827,30.0
0.684,-0.9921147013144797,30.0
0.685,-0.9510565162951552,30.0
0.686,-0.8763066800438751,30.0
0.687,-0.7705132427757984,30.0
0.6880000000000001,-0.6374239897486934,30.0
0.6890000000000001,-0.481753674101736,30.0
0.6900000000000001,-0.3090169943749608,30.0
0.6910000000000001,-0.12533323356430864,30.0
0.6920000000000001,0.06279051952929016,30.0
0.6930000000000001,0.24868988716484153,30.0
0.6940000000000001,0.42577929156506894,30.0
0.6950000000000001,0.5877852522924776,30.0
0.6960000000000001,0.7289686274214024,30.0
0.6970000000000001,0.8443279255020131,30.0
0.6980000000000001,0.9297764858882536,30.0
0.6990000000000001,0.9822872507286863,30.0
0.7000000000000001,1.0,30.0
0.7010000000000001,0.9822872507286875,30.0
0.7020000000000001,0.9297764858882561,30.0
0.7030000000000001,0.8443279255020167,30.0
0.704,0.7289686274214265,30.0
0.705,0.5877852522925061,30.0
0.706,0.42577929156510086,30.0
0.707,0.2486898871648757,30.0
0.708,0.06279051952935373,30.0
0.709,-0.12533323356427364,30.0
0.71,-0.3090169943749272,30.0
0.711,-0.48175367410168013,30.0
0.712,-0.6374239897486662,30.0
0.713,-0.7705132427757759,30.0
0.714,-0.8763066800438444,30.0
0.715,-0.9510565162951442,30.0
0.716,-0.9921147013144752,30.0
0.717,-0.998026728428274,30.0
0.718,-0.9685831611286385,30.0
0.719,-0.9048270524660281,30.0
0.72,-0.8090169943749704,30.0
0.721,-0.6845471059287102,30.0
0.722,-0.5358267949790134,30.0
0.723,-0.368124552684714,30.0
0.724,-0.1873813145857533,30.0
0.725,-1.9599300631450357e-14,30.0
0.726,0.18738131458568688,30.0
0.727,0.36812455268465116,30.0
0.728,0.5358267949789803,30.0
0.729,0.6845471059286609,30.0
0.73,0.8090169943749307,30.0
0.731,0.9048270524660115,30.0
0.732,0.9685831611286218,30.0
0.733,0.9980267284282698,30.0
0.734,0.9921147013144802,30.0
0.735,0.9510565162951652,30.0
0.736,0.876306680043877,30.0
0.737,0.7705132427758009,30.0
0.738,0.6374239897487183,30.0
0.739,0.48175367410173936,30.0
0.74,0.3090169943749645,30.0
0.741,0.12533323356434073,30.0
0.742,-0.06279051952928624,30.0
0.743,-0.24868988716483775,30.0
0.744,-0.4257792915650397,30.0
0.745,-0.5877852522924514,30.0
0.746,-0.7289686274213997,30.0
0.747,-0.8443279255019958,30.0
0.748,-0.9297764858882417,30.0
0.749,-0.9822872507286855,30.0
0.75,-1.0,30.0
0.751,-0.9822872507286936,30.0
0.752,-0.9297764858882576,30.0
0.753,-0.8443279255020189,30.0
0.754,-0.7289686274214292,30.0
0.755,-0.5877852522924862,30.0
0.756,-0.4257792915650787,30.0
0.757,-0.2486898871648795,30.0
0.758,-0.06279051952932928,30.0
0.759,0.12533323356429796,30.0
0.76,0.30901699437492347,30.0
0.761,0.4817536741017016,30.0
0.762,0.6374239897486851,30.0
0.763,0.7705132427757734,30.0
0.764,0.8763066800438563,30.0
0.765,0.9510565162951519,30.0
0.766,0.9921147013144748,30.0
0.767,0.9980267284282724,30.0
0.768,0.9685831611286324,30.0
0.769,0.9048270524660298,30.0
0.77,0.809016994374956,30.0
0.771,0.6845471059286923,30.0
0.772,0.5358267949790168,30.0
0.773,0.36812455268469124,30.0
