Time,Signal,MaxFrequency
0.385,0.5039971943231767,18.0
0.386,0.5942975628137054,18.0
0.387,0.687398141644314,18.0
0.388,0.7819295115837362,18.0
0.389,0.8764894570761853,18.0
0.39,0.969661159066317,18.0
0.391,1.0600315946521504,18.0
0.392,1.1462099080453911,18.0
0.393,1.2268455176570539,18.0
0.394,1.3006457274703715,18.0
0.395,1.3663926171700993,18.0
0.396,1.4229589946867547,18.0
0.397,1.469323206768859,18.0
0.398,1.5045826177630952,18.0
0.399,1.5279655837753292,18.0
0.4,1.5388417685876266,18.0
0.401,1.536730668872434,18.0
0.402,1.5213082391044679,18.0
0.403,1.4924115308315922,18.0
0.404,1.4500412863181387,18.0
0.405,1.394362452693704,18.0
0.406,1.3257026092938138,18.0
0.40700000000000003,1.2445483275267952,18.0
0.40800000000000003,1.1515395090030227,18.0
0.40900000000000003,1.0474617734814236,18.0
0.41000000000000003,0.9332369930935434,18.0
0.41100000000000003,0.8099120929795741,18.0
0.41200000000000003,0.6786462606110363,18.0
0.41300000000000003,0.5406967263983007,18.0
0.41400000000000003,0.3974032964282503,18.0
0.41500000000000004,0.25017183411503724,18.0
0.41600000000000004,0.10045690097126994,18.0
0.417,-0.05025622255328512,18.0
0.418,-0.2004699073005241,18.0
0.419,-0.34869270284063886,18.0
0.42,-0.4934577862489805,18.0
0.421,-0.6333410973602139,18.0
0.422,-0.7669789296411627,18.0
0.423,-0.8930847527766798,18.0
0.424,-1.0104650528754973,18.0
0.425,-1.1180339887498925,18.0
0.426,-1.2148266778440417,18.0
0.427,-1.3000109428876714,18.0
0.428,-1.372897370010658,18.0
0.429,-1.4329475506192366,18.0
0.43,-1.479780402529987,18.0
0.431,-1.513176490387522,18.0
0.432,-1.5330802909421362,18.0
0.433,-1.5396003750083536,18.0
0.434,-1.5330075045290614,18.0
0.435,-1.5137306697925523,18.0
0.436,-1.4823511181514353,18.0
0.437,-1.4395944512369852,18.0
0.438,-1.3863208923221573,18.0
0.439,-1.3235138488464493,18.0
0.44,-1.2522669168775025,18.0
0.441,-1.173769494169635,18.0
0.442,-1.0892911862345085,18.0
0.443,-1.0001652052370231,18.0
0.444,-0.9077709743734202,18.0
0.445,-0.8135161605145492,18.0
0.446,-0.7188183651759855,18.0
0.447,-0.6250867082150179,18.0
0.448,-0.5337035399972545,18.0
0.449,-0.4460065161055805,18.0
0.45,-0.36327126400267906,18.0
0.451,-0.28669486346506035,18.0
0.452,-0.21738035217856866,18.0
0.453,-0.1563224547558183,18.0
0.454,-0.10439471777291398,18.0
0.455,-0.06233821542622553,18.0
0.456,-0.030751970309897958,18.0
0.457,-0.010085211868103294,18.0
0.458,-0.000631571563226796,18.0
0.459,-0.002525289022686117,18.0
0.46,-0.015739477699583282,18.0
0.461,-0.040086472234658,18.0
0.462,-0.07522025307573466,18.0
0.463,-0.12064091733637117,18.0
0.464,-0.17570113869731874,18.0
0.465,-0.2396145337072214,18.0
0.466,-0.3114658274479333,18.0
0.467,-0.39022268850655906,18.0
0.468,-0.47474908183512676,18.0
0.46900000000000003,-0.563819968652622,18.0
0.47000000000000003,-0.6561371653011666,18.0
0.47100000000000003,-0.7503461581289095,18.0
0.47200000000000003,-0.8450536592261907,18.0
0.47300000000000003,-0.938845678345437,18.0
0.47400000000000003,-1.0303058797102227,18.0
0.47500000000000003,-1.1180339887498973,18.0
0.47600000000000003,-1.2006640131299047,18.0
0.47700000000000004,-1.2768820447929572,18.0
0.47800000000000004,-1.3454434150527814,18.0
0.47900000000000004,-1.4051889830220912,18.0
0.48,-1.4550603487044755,18.0
0.481,-1.494113795795098,18.0
0.482,-1.5215327854419636,18.0
0.483,-1.5366388407113918,18.0
0.484,-1.5389006820414317,18.0
0.485,-1.527941496293475,18.0
0.486,-1.503544245839577,18.0
0.487,-1.465654949146635,18.0
0.488,-1.414383890219128,18.0
0.489,-1.3500047407084077,18.0
0.49,-1.2729516051507008,18.0
0.491,-1.1838140263176808,18.0
0.492,-1.0833300137136552,18.0
0.493,-0.9723771834991861,18.0
0.494,-0.8519621222400845,18.0
0.495,-0.723208109564723,18.0
0.496,-0.5873413557716941,18.0
0.497,-0.4456759293964714,18.0
0.498,-0.2995975664773158,18.0
0.499,-0.1505465675434204,18.0
0.5,-2.9391523179536475e-15,18.0
0.501,0.15054656754341456,18.0
0.502,0.29959756647731,18.0
0.503,0.4456759293964658,18.0
0.504,0.5873413557716888,18.0
0.505,0.7232081095647178,18.0
0.506,0.8519621222400796,18.0
0.507,0.9723771834991817,18.0
0.508,1.083330013713651,18.0
0.509,1.1838140263176773,18.0
0.51,1.2729516051506975,18.0
0.511,1.350004740708405,18.0
0.512,1.4143838902191257,18.0
0.513,1.4656549491466333,18.0
0.514,1.5035442458395756,18.0
0.515,1.5279414962934743,18.0
0.516,1.5389006820414313,18.0
0.517,1.536638840711392,18.0
0.518,1.5215327854419645,18.0
0.519,1.4941137957950992,18.0
0.52,1.4550603487044773,18.0
0.521,1.4051889830220907,18.0
0.522,1.3454434150527805,18.0
0.523,1.2768820447929539,18.0
0.524,1.2006640131299036,18.0
0.525,1.118033988749896,18.0
0.526,1.0303058797102194,18.0
0.527,0.9388456783454353,18.0
0.528,0.8450536592261891,18.0
0.529,0.7503461581289061,18.0
0.53,0.6561371653011648,18.0
0.531,0.5638199686526202,18.0
0.532,0.47474908183512377,18.0
0.533,0.3902226885065563,18.0
0.534,0.31146582744793194,18.0
0.535,0.2396145337072192,18.0
0.536,0.17570113869731685,18.0
0.537,0.12064091733637006,18.0
0.538,0.07522025307573343,18.0
0.539,0.04008647223465711,18.0
0.54,0.01573947769958295,18.0
0.541,0.002525289022686006,18.0
0.542,0.000631571563226907,18.0
0.543,0.010085211868103516,18.0
0.544,0.030751970309898846,18.0
0.545,0.06233821542622664,18.0
0.546,0.10439471777291498,18.0
0.547,0.15632245475582018,18.0
0.548,0.21738035217857066,18.0
0.549,0.2866948634650618,18.0
0.55,0.3632712640026816,18.0
0.551,0.44600651610558345,18.0
0.552,0.5337035399972561,18.0
0.553,0.6250867082150211,18.0
0.554,0.7188183651759888,18.0
0.555,0.8135161605145509,18.0
0.556,0.9077709743734237,18.0
0.557,1.0001652052370267,18.0
0.558,1.0892911862345098,18.0
0.559,1.1737694941696384,18.0
0.56,1.2522669168775056,18.0
0.561,1.32351384884645,18.0
0.562,1.386320892322158,18.0
0.5630000000000001,1.4395944512369878,18.0
0.5640000000000001,1.4823511181514353,18.0
0.5650000000000001,1.5137306697925519,18.0
0.5660000000000001,1.5330075045290665,18.0
0.5670000000000001,1.5396003750083544,18.0
0.5680000000000001,1.5330802909421362,18.0
0.5690000000000001,1.5131764903875238,18.0
0.5700000000000001,1.4797804025299846,18.0
0.5710000000000001,1.432947550619233,18.0
0.5720000000000001,1.3728973700106566,18.0
0.5730000000000001,1.3000109428876656,18.0
0.5740000000000001,1.2148266778440349,18.0
0.5750000000000001,1.1180339887498882,18.0
0.5760000000000001,1.0104650528754904,18.0
0.577,0.893084752776688,18.0
0.578,0.7669789296411693,18.0
0.579,0.633341097360221,18.0
0.58,0.49345778624898956,18.0
0.581,0.34869270284064635,18.0
0.582,0.2004699073005317,18.0
0.583,0.05025622255329455,18.0
0.584,-0.10045690097126407,18.0
0.585,-0.2501718341150332,18.0
0.586,-0.3974032964282428,18.0
0.587,-0.5406967263982951,18.0
0.588,-0.6786462606110328,18.0
0.589,-0.8099120929795673,18.0
0.59,-0.9332369930935389,18.0
0.591,-1.0474617734814209,18.0
0.592,-1.1515395090030172,18.0
0.593,-1.244548327526792,18.0
0.594,-1.3257026092938125,18.0
0.595,-1.3943624526937,18.0
0.596,-1.450041286318137,18.0
0.597,-1.4924115308315906,18.0
0.598,-1.5213082391044657,18.0
0.599,-1.5367306688724338,18.0
0.6,-1.538841768587627,18.0
0.601,-1.5279655837753285,18.0
0.602,-1.5045826177630963,18.0
0.603,-1.4693232067688606,18.0
0.604,-1.4229589946867556,18.0
0.605,-1.3663926171701017,18.0
0.606,-1.3006457274703744,18.0
0.607,-1.2268455176570556,18.0
0.608,-1.1462099080453945,18.0
0.609,-1.0600315946521537,18.0
0.61,-0.9696611590663196,18.0
0.611,-0.8764894570761889,18.0
0.612,-0.7819295115837399,18.0
0.613,-0.6873981416443169,18.0
0.614,-0.594297562813709,18.0
0.615,-0.50399719432318,18.0
0.616,-0.41781590593156914,18.0
0.617,-0.3370049316563094,18.0
0.618,-0.2627316690344256,18.0
0.619,-0.1960645712195539,18.0
0.62,-0.13795932522667398,18.0
0.621,-0.08924649317154343,18.0
0.622,-0.05062077462714398,18.0
0.623,-0.02263202747403692,18.0
0.624,-0.005678162120580921,18.0
0.625,0.0,18.0
0.626,-0.00567816212058081,18.0
0.627,-0.022632027474036587,18.0
0.628,-0.05062077462714354,18.0
0.629,-0.08924649317154287,18.0
0.63,-0.1379593252266733,18.0
0.631,-0.19606457121955312,18.0
0.632,-0.2627316690344247,18.0
0.633,-0.3370049316563083,18.0
0.634,-0.41781590593156803,18.0
0.635,-0.5039971943231789,18.0
0.636,-0.5942975628137079,18.0
0.637,-0.6873981416443157,18.0
0.638,-0.7819295115837388,18.0
0.639,-0.8764894570761879,18.0
0.64,-0.9696611590663187,18.0
0.641,-1.0600315946521528,18.0
0.642,-1.1462099080453938,18.0
0.643,-1.2268455176570552,18.0
0.644,-1.300645727470374,18.0
0.645,-1.3663926171701015,18.0
0.646,-1.4229589946867554,18.0
0.647,-1.4693232067688609,18.0
0.648,-1.5045826177630968,18.0
0.649,-1.5279655837753292,18.0
0.65,-1.5388417685876277,18.0
0.651,-1.5367306688724347,18.0
0.652,-1.521308239104467,18.0
0.653,-1.4924115308315922,18.0
0.654,-1.4500412863181387,18.0
0.655,-1.3943624526937022,18.0
0.656,-1.325702609293815,18.0
0.657,-1.2445483275267943,18.0
0.658,-1.15153950900302,18.0
0.659,-1.0474617734814238,18.0
0.66,-0.933236993093542,18.0
0.661,-0.8099120929795707,18.0
0.662,-0.6786462606110363,18.0
0.663,-0.5406967263982988,18.0
0.664,-0.39740329642824657,18.0
0.665,-0.25017183411503696,18.0
0.666,-0.10045690097126786,18.0
0.667,0.05025622255329076,18.0
0.668,0.20046990730052794,18.0
0.669,0.34869270284064263,18.0
0.67,0.49345778624898595,18.0
0.671,0.6333410973602175,18.0
0.672,0.766978929641166,18.0
0.673,0.8930847527766846,18.0
0.674,1.0104650528755004,18.0
0.675,1.118033988749897,18.0
0.676,1.2148266778440457,18.0
0.677,1.300010942887672,18.0
0.678,1.3728973700106615,18.0
0.679,1.43294755061924,18.0
0.68,1.4797804025299868,18.0
0.681,1.5131764903875244,18.0
0.682,1.5330802909421384,18.0
0.683,1.5396003750083525,18.0
0.684,1.533007504529063,18.0
0.685,1.5137306697925537,18.0
0.686,1.4823511181514335,18.0
0.687,1.4395944512369858,18.0
0.6880000000000001,1.3863208923221577,18.0
0.6890000000000001,1.323513848846447,18.0
0.6900000000000001,1.2522669168775022,18.0
0.6910000000000001,1.1737694941696346,18.0
0.6920000000000001,1.0892911862345058,18.0
0.6930000000000001,1.0001652052370225,18.0
0.6940000000000001,0.9077709743734195,18.0
0.6950000000000001,0.8135161605145466,18.0
0.6960000000000001,0.7188183651759845,18.0
0.6970000000000001,0.6250867082150169,18.0
0.6980000000000001,0.5337035399972521,18.0
0.6990000000000001,0.4460065161055795,18.0
0.7000000000000001,0.36327126400267795,18.0
0.7010000000000001,0.28669486346505846,18.0
0.7020000000000001,0.21738035217856777,18.0
0.7030000000000001,0.15632245475581763,18.0
0.704,0.10439471777291887,18.0
0.705,0.06233821542622975,18.0
0.706,0.030751970309901067,18.0
0.707,0.010085211868104849,18.0
0.708,0.0006315715632272401,18.0
0.709,0.0025252890226854507,18.0
0.71,0.015739477699581284,18.0
0.711,0.04008647223465467,18.0
0.712,0.07522025307572999,18.0
0.713,0.12064091733636584,18.0
0.714,0.17570113869731174,18.0
0.715,0.23961453370721342,18.0
0.716,0.3114658274479254,18.0
0.717,0.3902226885065494,18.0
0.718,0.4747490818351164,18.0
0.719,0.5638199686526124,18.0
0.72,0.6561371653011568,18.0
0.721,0.750346158128898,18.0
0.722,0.8450536592261809,18.0
0.723,0.9388456783454273,18.0
0.724,1.0303058797102116,18.0
0.725,1.1180339887498885,18.0
0.726,1.2006640131298965,18.0
0.727,1.2768820447929472,18.0
0.728,1.3454434150527748,18.0
0.729,1.4051889830220854,18.0
0.73,1.4550603487044729,18.0
0.731,1.4941137957950956,18.0
0.732,1.5215327854419618,18.0
0.733,1.5366388407113905,18.0
0.734,1.5389006820414308,18.0
0.735,1.5279414962934748,18.0
0.736,1.503544245839577,18.0
0.737,1.4656549491466357,18.0
0.738,1.4143838902191292,18.0
0.739,1.3500047407084095,18.0
0.74,1.272951605150703,18.0
0.741,1.1838140263176835,18.0
0.742,1.0833300137136583,18.0
0.743,0.9723771834991897,18.0
0.744,0.8519621222400885,18.0
0.745,0.7232081095647274,18.0
0.746,0.5873413557716987,18.0
0.747,0.44567592939647616,18.0
0.748,0.29959756647732066,18.0
0.749,0.1505465675434254,18.0
0.75,7.961442155730973e-15,18.0
0.751,-0.1505465675434096,18.0
0.752,-0.2995975664773051,18.0
0.753,-0.445675929396461,18.0
0.754,-0.5873413557716842,18.0
0.755,-0.7232081095647136,18.0
0.756,-0.8519621222400757,18.0
0.757,-0.9723771834991781,18.0
0.758,-1.083330013713648,18.0
0.759,-1.1838140263176744,18.0
0.76,-1.2729516051506953,18.0
0.761,-1.3500047407084033,18.0
0.762,-1.4143838902191244,18.0
0.763,-1.4656549491466324,18.0
0.764,-1.5035442458395754,18.0
0.765,-1.5279414962934745,18.0
0.766,-1.5389006820414322,18.0
0.767,-1.5366388407113933,18.0
0.768,-1.5215327854419662,18.0
0.769,-1.4941137957951016,18.0
0.77,-1.45506034870448,18.0
0.771,-1.4051889830220938,18.0
0.772,-1.345443415052784,18.0
0.773,-1.2768820447929576,18.0
0.774,-1.2006640131299076,18.0
0.775,-1.1180339887499002,18.0
0.776,-1.0303058797102238,18.0
